2021-01-15 19:02:13,141.85
2021-01-15 19:12:13,140.72
2021-01-15 19:22:13,140.5
2021-01-15 19:32:13,141.65
2021-01-15 19:42:13,139.87
2021-01-15 19:52:13,142.15
2021-01-15 20:02:13,140.1
2021-01-15 20:12:13,138.65
2021-01-15 20:22:13,136.65
2021-01-15 20:32:13,139.95
2021-01-15 20:42:13,137.68
2021-01-15 20:52:13,135.8
2021-01-15 21:02:13,140.63
2021-01-15 21:12:13,140.88
2021-01-15 21:22:13,141.15
2021-01-15 21:32:13,141.17
2021-01-15 21:42:13,141.23
2021-01-15 21:52:13,140.65
2021-01-15 22:02:13,141.78
2021-01-15 22:12:13,140.98
2021-01-15 22:22:13,141.27
2021-01-15 22:32:13,141.1
2021-01-15 22:42:13,141.28
2021-01-15 22:52:13,141.87
2021-01-15 23:02:13,140.57
2021-01-15 23:12:13,141.78
2021-01-15 23:22:13,140.18
2021-01-15 23:32:13,142.5
2021-01-15 23:42:13,141.5
2021-01-15 23:52:13,140.97
2021-01-16 00:02:13,141.88
2021-01-16 00:12:13,141.98
2021-01-16 00:22:13,141.22
2021-01-16 00:32:13,141.33
2021-01-16 00:42:13,142.45
2021-01-16 00:52:13,141.87
2021-01-16 01:02:13,141.27
2021-01-16 01:12:13,142.43
2021-01-16 01:22:13,141.57
2021-01-16 01:32:13,141.3
2021-01-16 01:42:13,141.07
2021-01-16 01:52:13,141.77
2021-01-16 02:02:13,141.7
2021-01-16 02:12:13,141.22
2021-01-16 02:22:13,141.27
2021-01-16 02:32:13,141.0
2021-01-16 02:42:13,142.7
2021-01-16 02:52:13,140.77
2021-01-16 03:02:13,142.4
2021-01-16 03:12:13,142.62
2021-01-16 03:22:13,141.47
2021-01-16 03:32:13,141.58
2021-01-16 03:42:13,142.25
2021-01-16 03:52:13,142.02
2021-01-16 04:02:13,141.83
2021-01-16 04:12:13,143.0
2021-01-16 04:22:13,142.35
2021-01-16 04:32:13,142.48
2021-01-16 04:42:13,143.02
2021-01-16 04:52:13,97.48
2021-01-16 05:02:13,90.83
2021-01-16 05:12:13,136.23
2021-01-16 05:22:13,139.22
2021-01-16 05:32:13,136.37
2021-01-16 05:42:13,131.47
2021-01-16 05:52:13,131.83
2021-01-16 06:02:13,131.8
2021-01-16 06:12:13,132.0
2021-01-16 06:22:13,132.82
2021-01-16 06:32:13,133.82
2021-01-16 06:42:13,141.92
2021-01-16 06:52:13,144.87
2021-01-16 07:02:13,141.9
2021-01-16 07:12:13,138.18
2021-01-16 07:22:13,137.82
2021-01-16 07:32:13,140.88
2021-01-16 07:42:13,142.43
2021-01-16 07:52:13,144.12
2021-01-16 08:02:13,142.58
2021-01-16 08:12:13,142.8
2021-01-16 08:22:13,141.98
2021-01-16 08:32:13,141.67
2021-01-16 08:42:13,140.77
2021-01-16 08:52:13,141.92
2021-01-16 09:02:13,141.68
2021-01-16 09:12:13,142.37
2021-01-16 09:22:13,141.38
2021-01-16 09:32:13,140.9
2021-01-16 09:42:13,143.87
2021-01-16 09:52:13,143.77
2021-01-16 10:02:13,142.42
2021-01-16 10:12:13,140.98
2021-01-16 10:22:13,139.72
2021-01-16 10:32:13,140.23
2021-01-16 10:42:13,140.43
2021-01-16 10:52:13,141.07
2021-01-16 11:02:13,140.85
2021-01-16 11:12:13,141.02
2021-01-16 11:22:13,142.28
2021-01-16 11:32:13,141.23
2021-01-16 11:42:13,142.18
2021-01-16 11:52:13,139.85
2021-01-16 12:02:13,141.55
2021-01-16 12:12:13,140.15
2021-01-16 12:22:13,142.82
2021-01-16 12:32:13,142.57
2021-01-16 12:42:13,141.88
2021-01-16 12:52:13,138.42
2021-01-16 13:02:13,135.35
2021-01-16 13:12:13,137.53
2021-01-16 13:22:13,142.42
2021-01-16 13:32:13,141.37
2021-01-16 13:42:13,140.73
2021-01-16 13:52:13,140.65
2021-01-16 14:02:13,145.9
2021-01-16 14:12:13,145.68
2021-01-16 14:22:13,142.92
2021-01-16 14:32:13,142.72
2021-01-16 14:42:13,145.13
2021-01-16 14:52:13,144.78
2021-01-16 15:02:13,140.87
2021-01-16 15:12:13,142.13
2021-01-16 15:22:13,141.22
2021-01-16 15:32:13,141.0
2021-01-16 15:42:13,139.1
2021-01-16 15:52:13,141.32
2021-01-16 16:02:14,140.2
2021-01-16 16:12:14,139.4
2021-01-16 16:22:14,140.85
2021-01-16 16:32:14,142.93
2021-01-16 16:42:14,140.45
2021-01-16 16:52:14,139.73
2021-01-16 17:02:14,138.85
2021-01-16 17:12:14,140.53
2021-01-16 17:22:14,140.48
2021-01-16 17:32:14,136.87
2021-01-16 17:42:14,138.3
2021-01-16 17:52:14,138.7
2021-01-16 18:02:14,139.88
2021-01-16 18:12:14,139.98
2021-01-16 18:22:14,139.5
2021-01-16 18:32:14,139.22
2021-01-16 18:42:14,139.18
2021-01-16 18:52:14,139.57
2021-01-16 19:02:14,139.63
2021-01-16 19:12:14,138.0
2021-01-16 19:22:14,139.45
2021-01-16 19:32:14,139.02
2021-01-16 19:42:14,139.72
2021-01-16 19:52:14,139.3
2021-01-16 20:02:14,138.3
2021-01-16 20:12:14,139.5
2021-01-16 20:22:14,139.23
2021-01-16 20:32:14,139.05
2021-01-16 20:42:14,139.48
2021-01-16 20:52:14,137.43
2021-01-16 21:02:14,138.5
2021-01-16 21:12:14,140.07
2021-01-16 21:22:14,139.25
2021-01-16 21:32:14,139.1
2021-01-16 21:42:14,138.45
2021-01-16 21:52:14,139.58
2021-01-16 22:02:14,139.55
2021-01-16 22:12:14,139.7
2021-01-16 22:22:14,140.42
2021-01-16 22:32:14,139.25
2021-01-16 22:42:14,137.98
2021-01-16 22:52:14,139.12
2021-01-16 23:02:14,140.43
2021-01-16 23:12:14,141.37
2021-01-16 23:22:14,141.13
2021-01-16 23:32:14,139.52
2021-01-16 23:42:14,138.52
2021-01-16 23:52:14,138.4
2021-01-17 00:02:14,140.27
2021-01-17 00:12:14,112.97
2021-01-17 00:22:14,98.03
2021-01-17 00:32:14,97.98
2021-01-17 00:42:14,98.1
2021-01-17 00:52:14,97.7
2021-01-17 01:02:14,105.45
2021-01-17 01:12:14,112.95
2021-01-17 01:22:14,105.72
2021-01-17 01:32:14,101.85
2021-01-17 01:42:14,108.67
2021-01-17 01:52:14,101.15
2021-01-17 02:02:14,109.97
2021-01-17 02:12:14,120.05
2021-01-17 02:22:14,130.2
2021-01-17 02:32:14,139.28
2021-01-17 02:42:14,139.15
2021-01-17 02:52:14,140.07
2021-01-17 03:02:14,142.18
2021-01-17 03:12:14,142.38
2021-01-17 03:22:14,142.0
2021-01-17 03:32:14,142.08
2021-01-17 03:42:14,141.68
2021-01-17 03:52:14,106.08
2021-01-17 04:02:14,107.57
2021-01-17 04:12:14,142.57
2021-01-17 04:22:14,144.7
2021-01-17 04:32:14,145.08
2021-01-17 04:42:14,145.03
2021-01-17 04:52:14,145.23
2021-01-17 05:02:14,144.72
2021-01-17 05:12:14,144.95
2021-01-17 05:22:14,142.8
2021-01-17 05:32:14,97.03
2021-01-17 05:42:14,102.7
2021-01-17 05:52:14,107.5
2021-01-17 06:02:14,106.65
2021-01-17 06:12:14,106.87
2021-01-17 06:22:14,106.57
2021-01-17 06:32:14,105.37
2021-01-17 06:42:14,108.23
2021-01-17 06:52:14,107.32
2021-01-17 07:02:14,106.72
2021-01-17 07:12:14,106.62
2021-01-17 07:22:14,106.62
2021-01-17 07:32:14,104.8
2021-01-17 07:42:14,94.48
2021-01-17 07:52:14,103.7
2021-01-17 08:02:14,137.92
2021-01-17 08:12:14,147.03
2021-01-17 08:22:14,148.38
2021-01-17 08:32:14,148.52
2021-01-17 08:42:14,149.1
2021-01-17 08:52:14,147.43
2021-01-17 09:02:14,146.92
2021-01-17 09:12:14,148.07
2021-01-17 09:22:14,148.12
2021-01-17 09:32:14,148.75
2021-01-17 09:42:14,147.97
2021-01-17 09:52:14,148.33
2021-01-17 10:02:14,148.03
2021-01-17 10:12:14,148.25
2021-01-17 10:22:14,148.63
2021-01-17 10:32:14,148.42
2021-01-17 10:42:14,147.07
2021-01-17 10:52:14,148.42
2021-01-17 11:02:14,148.55
2021-01-17 11:12:14,148.98
2021-01-17 11:22:14,146.62
2021-01-17 11:32:14,147.88
2021-01-17 11:42:14,148.3
2021-01-17 11:52:14,148.77
2021-01-17 12:02:14,93.98
2021-01-17 12:12:14,90.07
2021-01-17 12:22:14,104.73
2021-01-17 12:32:14,146.77
2021-01-17 12:42:14,148.43
2021-01-17 12:52:14,147.93
2021-01-17 13:02:14,116.33
2021-01-17 13:12:14,93.87
2021-01-17 13:22:14,94.32
2021-01-17 13:32:14,93.62
2021-01-17 13:42:14,94.4
2021-01-17 13:52:14,99.25
2021-01-17 14:02:14,129.57
2021-01-17 14:12:14,132.27
2021-01-17 14:22:14,96.43
2021-01-17 14:32:14,96.63
2021-01-17 14:42:14,97.7
2021-01-17 14:52:14,98.53
2021-01-17 15:02:14,97.32
2021-01-17 15:12:14,97.75
2021-01-17 15:22:14,96.42
2021-01-17 15:32:14,95.57
2021-01-17 15:42:14,93.73
2021-01-17 15:52:14,133.53
2021-01-17 16:02:14,140.55
2021-01-17 16:12:14,139.73
2021-01-17 16:22:14,140.92
2021-01-17 16:32:14,139.4
2021-01-17 16:42:14,135.1
2021-01-17 16:52:14,137.82
2021-01-17 17:02:14,136.33
2021-01-17 17:12:14,139.62
2021-01-17 17:22:14,138.68
2021-01-17 17:32:14,136.85
2021-01-17 17:42:14,137.53
2021-01-17 17:52:14,117.33
2021-01-17 18:02:14,92.2
2021-01-17 18:12:14,91.78
2021-01-17 18:22:14,91.35
2021-01-17 18:32:14,91.08
2021-01-17 18:42:14,92.25
2021-01-17 18:52:14,93.72
2021-01-17 19:02:14,93.38
2021-01-17 19:12:14,92.83
2021-01-17 19:22:14,92.12
2021-01-17 19:32:14,92.67
2021-01-17 19:42:14,92.02
2021-01-17 19:52:14,91.7
2021-01-17 20:02:14,92.07
2021-01-17 20:12:14,92.22
2021-01-17 20:22:14,92.82
2021-01-17 20:32:14,93.02
2021-01-17 20:42:14,92.5
2021-01-17 20:52:14,93.28
2021-01-17 21:02:14,93.62
2021-01-17 21:12:14,92.82
2021-01-17 21:22:14,93.23
2021-01-17 21:32:14,93.22
2021-01-17 21:42:14,93.35
2021-01-17 21:52:14,94.95
2021-01-17 22:02:14,96.52
2021-01-17 22:12:14,94.73
2021-01-17 22:22:14,89.55
2021-01-17 22:32:14,89.78
2021-01-17 22:42:14,92.17
2021-01-17 22:52:14,91.75
2021-01-17 23:02:14,124.33
2021-01-17 23:12:14,141.3
2021-01-17 23:22:14,146.65
2021-01-17 23:32:14,147.73
2021-01-17 23:42:14,145.92
2021-01-17 23:52:14,144.63
2021-01-18 00:02:14,144.42
2021-01-18 00:12:14,143.57
2021-01-18 00:22:14,140.65
2021-01-18 00:32:14,140.15
2021-01-18 00:42:14,139.32
2021-01-18 00:52:14,138.55
2021-01-18 01:02:14,137.47
2021-01-18 01:12:14,136.35
2021-01-18 01:22:14,139.0
2021-01-18 01:32:14,138.12
2021-01-18 01:42:14,136.52
2021-01-18 01:52:14,136.87
2021-01-18 02:02:14,137.9
2021-01-18 02:12:14,137.57
2021-01-18 02:22:14,143.13
2021-01-18 02:32:14,139.52
2021-01-18 02:42:14,138.45
2021-01-18 02:52:14,138.8
2021-01-18 03:02:14,136.87
2021-01-18 03:12:14,140.15
2021-01-18 03:22:14,138.73
2021-01-18 03:32:14,138.13
2021-01-18 03:42:14,137.3
2021-01-18 03:52:14,138.33
2021-01-18 04:02:14,138.62
2021-01-18 04:12:14,138.47
2021-01-18 04:22:14,138.25
2021-01-18 04:32:14,139.15
2021-01-18 04:42:14,138.23
2021-01-18 04:52:14,138.28
2021-01-18 05:02:14,138.25
2021-01-18 05:12:14,136.45
2021-01-18 05:22:14,137.67
2021-01-18 05:32:14,139.97
2021-01-18 05:42:14,138.67
2021-01-18 05:52:14,137.9
2021-01-18 06:02:14,137.78
2021-01-18 06:12:14,138.25
2021-01-18 06:22:14,137.98
2021-01-18 06:32:14,138.03
2021-01-18 06:42:14,138.72
2021-01-18 06:52:14,138.6
2021-01-18 07:02:14,138.78
2021-01-18 07:12:14,139.87
2021-01-18 07:22:14,140.15
2021-01-18 07:32:14,140.07
2021-01-18 07:42:14,137.83
2021-01-18 07:52:14,136.33
2021-01-18 08:02:14,137.28
2021-01-18 08:12:14,136.63
2021-01-18 08:22:14,135.82
2021-01-18 08:32:14,136.6
2021-01-18 08:42:14,135.5
2021-01-18 08:52:14,139.03
2021-01-18 09:02:14,123.65
2021-01-18 09:12:14,103.52
2021-01-18 09:22:14,92.3
2021-01-18 09:32:14,94.63
2021-01-18 09:42:14,96.82
2021-01-18 09:52:14,125.15
2021-01-18 10:02:14,139.45
2021-01-18 10:12:14,139.5
2021-01-18 10:22:14,140.5
2021-01-18 10:32:14,142.22
2021-01-18 10:42:14,141.85
2021-01-18 10:52:14,140.82
2021-01-18 11:02:14,141.88
2021-01-18 11:12:14,141.37
2021-01-18 11:22:14,138.6
2021-01-18 11:32:14,140.93
2021-01-18 11:42:14,144.07
2021-01-18 11:52:14,144.13
2021-01-18 12:02:14,143.75
2021-01-18 12:12:14,143.95
2021-01-18 12:22:14,125.4
2021-01-18 12:32:14,143.22
2021-01-18 12:42:14,140.82
2021-01-18 12:52:14,140.97
2021-01-18 13:02:14,143.1
2021-01-18 13:12:14,141.62
2021-01-18 13:22:14,136.2
2021-01-18 13:32:14,134.7
2021-01-18 13:42:14,133.82
2021-01-18 13:52:14,118.8
2021-01-18 14:02:14,107.22
2021-01-18 14:12:14,111.57
2021-01-18 14:22:14,93.72
2021-01-18 14:32:14,94.15
2021-01-18 14:42:14,99.95
2021-01-18 14:52:14,109.6
2021-01-18 15:02:14,118.6
2021-01-18 15:12:14,141.42
2021-01-18 15:22:14,130.45
2021-01-18 15:32:14,128.33
2021-01-18 15:42:14,130.82
2021-01-18 15:52:14,133.43
2021-01-18 16:02:14,130.08
2021-01-18 16:12:14,134.37
2021-01-18 16:22:14,148.43
2021-01-18 16:32:14,148.73
2021-01-18 16:42:14,148.02
2021-01-18 16:52:14,147.73
2021-01-18 17:02:14,147.67
2021-01-18 17:12:14,130.63
2021-01-18 17:22:14,116.6
2021-01-18 17:32:14,106.87
2021-01-18 17:42:14,106.85
2021-01-18 17:52:14,106.73
2021-01-18 18:02:14,107.2
2021-01-18 18:12:14,106.32
2021-01-18 18:22:14,105.77
2021-01-18 18:32:14,106.05
2021-01-18 18:42:14,106.07
2021-01-18 18:52:14,105.58
2021-01-18 19:02:14,105.65
2021-01-18 19:12:14,106.53
2021-01-18 19:22:14,105.72
2021-01-18 19:32:14,104.82
2021-01-18 19:42:14,104.63
2021-01-18 19:52:14,120.62
2021-01-18 20:02:14,111.42
2021-01-18 20:12:14,98.12
2021-01-18 20:22:14,112.1
2021-01-18 20:32:14,144.38
2021-01-18 20:42:14,144.1
2021-01-18 20:52:14,128.6
2021-01-18 21:02:14,142.7
2021-01-18 21:12:14,143.42
2021-01-18 21:22:14,143.73
2021-01-18 21:32:14,149.03
2021-01-18 21:42:14,146.73
2021-01-18 21:52:14,146.73
2021-01-18 22:02:14,146.32
2021-01-18 22:12:14,146.03
2021-01-18 22:22:14,146.03
2021-01-18 22:32:14,146.08
2021-01-18 22:42:14,147.03
2021-01-18 22:52:14,147.17
2021-01-18 23:02:14,149.15
2021-01-18 23:12:14,147.45
2021-01-18 23:22:14,146.23
2021-01-18 23:32:14,148.0
2021-01-18 23:42:14,146.87
2021-01-18 23:52:14,147.42
2021-01-19 00:02:14,147.67
2021-01-19 00:12:14,150.1
2021-01-19 00:22:14,120.07
2021-01-19 00:32:14,98.93
2021-01-19 00:42:14,103.03
2021-01-19 00:52:14,101.27
2021-01-19 01:02:14,98.15
2021-01-19 01:12:14,98.18
2021-01-19 01:22:14,98.2
2021-01-19 01:32:14,99.17
2021-01-19 01:42:14,98.35
2021-01-19 01:52:14,98.5
2021-01-19 02:02:14,126.9
2021-01-19 02:12:14,168.3
2021-01-19 02:22:14,169.62
2021-01-19 02:32:14,168.0
2021-01-19 02:42:14,169.63
2021-01-19 02:52:17,171.54
2021-01-19 03:02:17,165.12
2021-01-19 03:12:17,161.83
2021-01-19 03:22:17,158.65
2021-01-19 03:32:17,160.17
2021-01-19 03:42:17,160.72
2021-01-19 03:52:17,158.2
2021-01-19 04:02:17,149.18
2021-01-19 04:12:17,148.53
2021-01-19 04:22:17,152.0
2021-01-19 04:32:17,145.23
2021-01-19 04:42:17,141.37
2021-01-19 04:52:17,140.9
2021-01-19 05:02:17,139.53
2021-01-19 05:12:17,139.73
2021-01-19 05:22:17,140.22
2021-01-19 05:32:17,138.4
2021-01-19 05:42:17,138.53
2021-01-19 05:52:17,137.97
2021-01-19 06:02:17,136.08
2021-01-19 06:12:17,136.3
2021-01-19 06:22:17,133.78
2021-01-19 06:32:17,131.32
2021-01-19 06:42:17,132.9
2021-01-19 06:52:17,128.33
2021-01-19 07:02:17,128.8
2021-01-19 07:12:17,127.53
2021-01-19 07:22:17,127.7
2021-01-19 07:32:17,131.72
2021-01-19 07:42:17,134.15
2021-01-19 07:52:17,133.13
2021-01-19 08:02:17,134.35
2021-01-19 08:12:17,134.18
2021-01-19 08:22:17,136.07
2021-01-19 08:32:17,134.83
2021-01-19 08:42:17,135.67
2021-01-19 08:52:17,133.75
2021-01-19 09:02:17,130.5
2021-01-19 09:12:17,122.9
2021-01-19 09:22:17,124.87
2021-01-19 09:32:17,123.78
2021-01-19 09:42:17,122.17
2021-01-19 09:52:17,122.95
2021-01-19 10:02:17,122.9
2021-01-19 10:12:17,125.05
2021-01-19 10:22:17,124.9
2021-01-19 10:32:17,127.45
2021-01-19 10:42:17,123.63
2021-01-19 10:52:17,124.08
2021-01-19 11:02:17,124.07
2021-01-19 11:12:17,123.53
2021-01-19 11:22:17,123.22
2021-01-19 11:32:17,121.8
2021-01-19 11:42:17,122.38
2021-01-19 11:52:17,123.5
2021-01-19 12:02:17,124.25
2021-01-19 12:12:17,126.62
2021-01-19 12:22:17,123.83
2021-01-19 12:32:17,123.07
2021-01-19 12:42:17,121.67
2021-01-19 12:52:17,121.2
2021-01-19 13:02:17,120.45
2021-01-19 13:12:17,121.37
2021-01-19 13:22:17,131.95
2021-01-19 13:32:17,134.03
2021-01-19 13:42:17,129.37
2021-01-19 13:52:17,129.4
2021-01-19 14:02:17,132.32
2021-01-19 14:12:17,136.0
2021-01-19 14:22:17,133.38
2021-01-19 14:32:17,134.58
2021-01-19 14:42:17,137.82
2021-01-19 14:52:17,133.83
2021-01-19 15:02:17,134.8
2021-01-19 15:12:17,126.7
2021-01-19 15:22:17,125.38
2021-01-19 15:32:17,126.7
2021-01-19 15:42:17,125.48
2021-01-19 15:52:17,126.73
2021-01-19 16:02:17,130.75
2021-01-19 16:12:17,125.85
2021-01-19 16:22:17,127.03
2021-01-19 16:32:17,126.12
2021-01-19 16:42:17,124.6
2021-01-19 16:52:17,125.83
2021-01-19 17:02:17,129.33
2021-01-19 17:12:17,137.82
2021-01-19 17:22:17,131.3
2021-01-19 17:32:17,131.38
2021-01-19 17:42:17,131.47
2021-01-19 17:52:17,130.5
2021-01-19 18:02:17,130.48
2021-01-19 18:12:17,130.67
2021-01-19 18:22:17,132.62
2021-01-19 18:32:17,133.42
2021-01-19 18:42:17,128.77
2021-01-19 18:52:17,134.2
2021-01-19 19:02:17,130.92
2021-01-19 19:12:17,126.58
2021-01-19 19:22:17,124.73
2021-01-19 19:32:17,125.45
2021-01-19 19:42:17,124.93
2021-01-19 19:52:17,125.58
2021-01-19 20:02:17,125.32
2021-01-19 20:12:17,126.17
2021-01-19 20:22:17,125.6
2021-01-19 20:32:17,125.47
2021-01-19 20:42:17,128.53
2021-01-19 20:52:17,127.62
2021-01-19 21:02:17,127.12
2021-01-19 21:12:17,126.67
2021-01-19 21:22:17,125.15
2021-01-19 21:32:17,123.77
2021-01-19 21:42:17,123.68
2021-01-19 21:52:17,125.23
2021-01-19 22:02:17,125.2
2021-01-19 22:12:17,123.98
2021-01-19 22:22:17,125.2
2021-01-19 22:32:17,126.02
2021-01-19 22:42:17,124.3
2021-01-19 22:52:17,125.77
2021-01-19 23:02:17,124.22
2021-01-19 23:12:17,125.17
2021-01-19 23:22:17,123.97
2021-01-19 23:32:17,125.27
2021-01-19 23:42:17,125.27
2021-01-19 23:52:17,123.7
2021-01-20 00:02:17,125.17
2021-01-20 00:12:17,124.2
2021-01-20 00:22:17,123.85
2021-01-20 00:32:17,125.08
2021-01-20 00:42:17,123.8
2021-01-20 00:52:17,124.97
2021-01-20 01:02:17,124.65
2021-01-20 01:12:17,123.38
2021-01-20 01:22:17,122.77
2021-01-20 01:32:17,124.87
2021-01-20 01:42:17,122.92
2021-01-20 01:52:17,125.17
2021-01-20 02:02:17,124.53
2021-01-20 02:12:17,122.97
2021-01-20 02:22:17,123.8
2021-01-20 02:32:17,124.63
2021-01-20 02:42:17,123.57
2021-01-20 02:52:17,123.33
2021-01-20 03:02:17,124.67
2021-01-20 03:12:17,124.78
2021-01-20 03:22:17,122.88
2021-01-20 03:32:17,124.4
2021-01-20 03:42:17,123.43
2021-01-20 03:52:17,122.7
2021-01-20 04:02:17,124.4
2021-01-20 04:12:17,124.08
2021-01-20 04:22:17,124.17
2021-01-20 04:32:17,124.2
2021-01-20 04:42:17,125.7
2021-01-20 04:52:17,123.03
2021-01-20 05:02:17,123.7
2021-01-20 05:12:17,124.4
2021-01-20 05:22:17,124.28
2021-01-20 05:32:17,124.07
2021-01-20 05:42:17,125.2
2021-01-20 05:52:17,123.8
2021-01-20 06:02:17,123.55
2021-01-20 06:12:17,124.43
2021-01-20 06:22:17,125.23
2021-01-20 06:32:17,123.43
2021-01-20 06:42:17,124.52
2021-01-20 06:52:17,125.3
2021-01-20 07:02:17,125.35
2021-01-20 07:12:17,122.07
2021-01-20 07:22:17,124.78
2021-01-20 07:32:17,123.13
2021-01-20 07:42:17,123.4
2021-01-20 07:52:17,125.43
2021-01-20 08:02:17,123.98
2021-01-20 08:12:17,124.37
2021-01-20 08:22:17,125.18
2021-01-20 08:32:17,123.53
2021-01-20 08:42:17,122.92
2021-01-20 08:52:17,123.3
2021-01-20 09:02:17,124.37
2021-01-20 09:12:17,124.48
2021-01-20 09:22:17,125.67
2021-01-20 09:32:17,125.8
2021-01-20 09:42:17,126.5
2021-01-20 09:52:17,125.8
2021-01-20 10:02:17,133.42
2021-01-20 10:12:17,129.08
2021-01-20 10:22:17,126.57
2021-01-20 10:32:17,125.98
2021-01-20 10:42:17,128.02
2021-01-20 10:52:17,127.22
2021-01-20 11:02:17,127.02
2021-01-20 11:12:17,126.68
2021-01-20 11:22:17,128.28
2021-01-20 11:32:17,128.8
2021-01-20 11:42:17,131.2
2021-01-20 11:52:17,132.15
2021-01-20 12:02:17,129.8
2021-01-20 12:12:17,136.9
2021-01-20 12:22:17,131.72
2021-01-20 12:32:17,134.03
2021-01-20 12:42:17,136.62
2021-01-20 12:52:17,133.93
2021-01-20 13:02:17,99.98
2021-01-20 13:12:17,86.25
2021-01-20 13:22:17,84.7
2021-01-20 13:32:17,87.08
2021-01-20 13:42:17,88.57
2021-01-20 13:52:17,91.88
2021-01-20 14:02:17,88.02
2021-01-20 14:12:17,94.95
2021-01-20 14:22:17,98.78
2021-01-20 14:32:17,97.27
2021-01-20 14:42:17,94.68
2021-01-20 14:52:17,93.62
2021-01-20 15:02:17,94.5
2021-01-20 15:12:17,101.02
2021-01-20 15:22:17,109.5
2021-01-20 15:32:17,107.05
2021-01-20 15:42:17,101.87
2021-01-20 15:52:17,101.27
2021-01-20 16:02:17,100.95
2021-01-20 16:12:17,94.68
2021-01-20 16:22:17,91.92
2021-01-20 16:32:17,90.45
2021-01-20 16:42:17,94.28
2021-01-20 16:52:17,98.77
2021-01-20 17:02:17,99.0
2021-01-20 17:12:17,98.77
2021-01-20 17:22:17,99.07
2021-01-20 17:32:17,96.63
2021-01-20 17:42:17,89.22
2021-01-20 17:52:17,89.5
2021-01-20 18:02:17,89.4
2021-01-20 18:12:17,93.15
2021-01-20 18:22:17,93.7
2021-01-20 18:32:17,94.9
2021-01-20 18:42:17,95.32
2021-01-20 18:52:17,95.25
2021-01-20 19:02:17,96.45
2021-01-20 19:12:17,95.27
2021-01-20 19:22:17,95.62
2021-01-20 19:32:17,95.3
2021-01-20 19:42:17,94.5
2021-01-20 19:52:17,90.33
2021-01-20 20:02:17,90.72
2021-01-20 20:12:17,90.35
2021-01-20 20:22:17,89.83
2021-01-20 20:32:17,88.72
2021-01-20 20:42:17,89.33
2021-01-20 20:52:17,90.98
2021-01-20 21:02:17,90.97
2021-01-20 21:12:17,90.43
2021-01-20 21:22:17,90.57
2021-01-20 21:32:17,90.02
2021-01-20 21:42:17,94.35
2021-01-20 21:52:17,99.1
2021-01-20 22:02:17,92.8
2021-01-20 22:12:17,90.67
2021-01-20 22:22:17,86.62
2021-01-20 22:32:17,86.38
2021-01-20 22:42:17,85.4
2021-01-20 22:52:17,86.95
2021-01-20 23:02:17,86.5
2021-01-20 23:12:17,87.15
2021-01-20 23:22:17,86.47
2021-01-20 23:32:17,86.07
2021-01-20 23:42:17,86.52
2021-01-20 23:52:17,85.72
2021-01-21 00:02:17,87.37
2021-01-21 00:12:17,86.9
2021-01-21 00:22:17,86.78
2021-01-21 00:32:17,86.5
2021-01-21 00:42:17,87.28
2021-01-21 00:52:17,87.32
2021-01-21 01:02:17,86.93
2021-01-21 01:12:17,87.15
2021-01-21 01:22:17,84.82
2021-01-21 01:32:17,84.78
2021-01-21 01:42:17,86.08
2021-01-21 01:52:17,86.2
2021-01-21 02:02:17,86.37
